ActorId,Name,Race,Gender,Faction
fabricant_verminousDead,Verminous Fabricant,,,
golden saint_staada,Staada,,,
hunger,Hunger,,,
hunger_audenian,Hunger,,,
hunger_az_01,Hunger,,,
hunger_az_02,Hunger,,,
hunger_fghl,Hunger,,,
kwama forager blighted,Blighted Kwama Forager,,,
kwama warrior blighted,Blighted Kwama Warrior,,,
kwama worker blighted,Blighted Kwama Worker,,,
ogrim,Ogrim,,,
ogrim titan,Ogrim Titan,,,
ogrim_az,Ogrim,,,
Rat_plague_hall1a,Infected Rat,,,
skeleton archer,Skeleton Archer,,,
winged twilight,Winged Twilight,,,
winged twilight_grunda_,Molag Grunda,,,
wraith_sul_senipul,Wraith of Sul-Senipul,,,
yagrum bagarn,Yagrum Bagarn,,,
Skeleton_FM_archer,Skeleton Archer,,,
Skeleton_FM_grunt,Skeleton Warrior,,,
Skeleton_FM_king,Grurn,,,
almalexia,Almalexia,,,
Almalexia_warrior,Almalexia,,,
ancestor_ghost_greater,Greater Ancestor Ghost,,,
ancestor_ghost_summon,Ancestor Ghost,,,
ancestor_ghost_vabdas,Mansilamat Vabdas,,,
ancestor_ghost_Variner,Variner's Ghost,,,
ancestor_guardian_fgdd,Ancestor Guardian,,,
ancestor_mg_wisewoman,Kanit Ashurnisammis,,,
atronach_flame_summon,Flame Atronach,,,
atronach_frost_summon,Frost  Atronach,,,
atronach_storm_summon,Storm Atronach,,,
bonelord_summon,Bonelord,,,
Bonewalker_Greater_summ,Greater Bonewalker,,,
bonewalker_summon,Bonewalker,,,
centurion_fire_dead,Sphere Centurion,,,
centurion_projectile,Centurion Archer,,,
centurion_projectile_C,Centurion Archer,,,
centurion_shock_baladas,Shock Centurion,,,
centurion_sphere,Centurion Sphere,,,
centurion_sphere_bbot1,Centurion Sphere,,,
centurion_sphere_bbot5,Centurion Sphere,,,
centurion_sphere_bbot6,Centurion Sphere,,,
centurion_sphere_hts2,Centurion Sphere,,,
centurion_sphere_summon,Centurion Sphere,,,
centurion_spider,Centurion Spider,,,
centurion_spider_bbot1,Centurion Spider,,,
centurion_spider_bbot3,Centurion Spider,,,
centurion_spider_bbot7,Centurion Spider,,,
centurion_spider_dead,Centurion Spider,,,
centurion_steam,Steam Centurion,,,
centurion_steam_A_C,Advanced Steam Centurion,,,
centurion_steam_advance,Advanced Steam Centurion,,,
centurion_steam_bbot2,Steam Centurion,,,
centurion_steam_bbot4,Steam Centurion,,,
centurion_steam_bbot8,Steam Centurion,,,
centurion_steam_C_L,Advanced Steam Centurion,,,
centurion_steam_exhibit,Steam Centurion,,,
centurion_steam_hts,Steam Centurion,,,
clannfear_summon,Clannfear,,,
daedroth_summon,Daedroth,,,
dagoth endus,Dagoth Endus,,,
dagoth gares,Dagoth Gares,,,
dremora_lord_khash_uni,Khash-Ti Dhrur,,,
dremora_summon,Dremora,,,
durzog_diseased,Diseased Durzog,,,
durzog_war,War Durzog,,,
durzog_war_trained,War Durzog,,,
durzog_wild,Wild Durzog,,,
durzog_wild_weaker,Wild Durzog,,,
dwarven ghost_radac,Radac Stungnthumz,,,
fabricant_hulkin_attack,Hulking Fabricant,,,
fabricant_hulking,Hulking Fabricant,,,
fabricant_hulking_attac,Hulking Fabricant,,,
fabricant_hulking_C,Hulking Fabricant,,,
fabricant_hulking_C_L,Hulking Fabricant,,,
fabricant_hulking_ss,Hulking Fabricant,,,
fabricant_machine_1,Verminous Fabricant,,,
fabricant_summon,Verminous Fabricant,,,
fabricant_verm_attack,Verminous Fabricant,,,
fabricant_verminous,Verminous Fabricant,,,
fabricant_verminous-rs,Verminous Fabricant,,,
fabricant_verminous_C,Verminous Fabricant,,,
fabricant_verminousDead,Verminous Fabricant,,,
goblin_bruiser,Goblin Bruiser,,,
goblin_footsoldier,Goblin Footsoldier,,,
goblin_grunt,Goblin,,,
goblin_handler,Goblin Handler,,,
goblin_officer,Goblin Officer,,,
goblin_officerUNI,Goblin Officer,,,
goblin_warchief1,Warchief Durgoc,,,
goblin_warchief2,Warchief Kurog,,,
golden saint,Golden Saint,,,
golden saint_staada,Staada,,,
golden saint_summon,Golden Saint,,,
golden saint_velas1,Golden Saint,,,
golden saint_velas2,Golden Saint,,,
hunger_summon,Hunger,,,
Imperfect,Imperfect,,,
lich,Lich,,,
lich_barilzar,Barilzar,,,
lich_profane_unique,Profane Acolyte,,,
lich_relvel,Gedna Relvel,,,
ogrim titan_velas,Ogrim Titan,,,
rat_diseased,Diseased Rat,,,
Rat_pack_rerlas,Pack Rat,,,
Rat_plague,Infected Rat,,,
Rat_plague_hall1,Infected Rat,,,
Rat_plague_hall1a,Infected Rat,,,
Rat_plague_hall2,Infected Rat,,,
Rat_rerlas,Rat,,,
scamp_summon,Scamp,,,
scrib,Scrib,,,
scrib_rerlas,Scrib,,,
skeleton_relvel,Skeleton Champion,,,
skeleton_summon,Skeleton,,,
slaughterfish,Slaughterfish,,,
winged twilight_summon,Winged Twilight,,,
