"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Nord","Male","graring","","","Welcome, I am Graring. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","gualtierus spurius","","","Welcome, I am Gualtierus Spurius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hallvaror","","","Welcome, I am Hallvaror. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","hidar","","","Welcome, I am Hidar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Hroldar the Strange","","","Welcome, I am Hroldar the Strange. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Hroldar the Strange_b","","","Welcome, I am Hroldar the Strange. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","keerasa_tan","","","Welcome, I am Keerasa-Tan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","kili the long","","","Welcome, I am Kili the Long. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","kjolver","","","Welcome, I am Kjolver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","kolfinna","","","Welcome, I am Kolfinna. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","louis beauchamp","","","Welcome, I am Louis Beauchamp. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","m'nashi","","","Welcome, I am M'nashi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","manabi virith","","","Welcome, I am Manabi Virith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","manolos virith","","","Welcome, I am Manolos Virith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","mazorn gro-gar","","","Welcome, I am Mazorn gro-Gar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","mol gro-shat","","","Welcome, I am Mol gro-Shat. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","mus roscius","","","Welcome, I am Mus Roscius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","olfeigr the fair","","","Welcome, I am Olfeigr the Fair. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Ormvard","","","Welcome, I am Ormvard. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Ormvard_b","","","Welcome, I am Ormvard. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","roberto jodoin","","","Welcome, I am Captain Roberto Jodoin. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","s'virr","","","Welcome, I am S'virr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Sabrina Vitellia","","","Welcome, I am Sabrina Vitellia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","saenus lusius","","","Welcome, I am Saenus Lusius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sigvatr the strong","","","Welcome, I am Sigvatr the Strong. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","skjoldr wolf-runner","","","Welcome, I am Skjoldr Wolf-Runner. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","skjoldr wolf-runner_ded","","","Welcome, I am Skjoldr Wolf-Runner. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","snail_tail","","","Welcome, I am Snail-Tail. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","sorian","","","Welcome, I am Sorian. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","svenja snow-song","","","Welcome, I am Svenja Snow-Song. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","svenja_outside","","","Welcome, I am Svenja Snow-Song. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","swims-in-swells","","","Welcome, I am Swims-In-Swells. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","thauraver","","","Welcome, I am Thauraver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thirsk_build","","","Welcome, I am Thirsk Worker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thirsk_build_2","","","Welcome, I am Thirsk Worker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","thirsk_build_3","","","Welcome, I am Thirsk Worker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thormoor gray-wave","","","Welcome, I am Thormoor Gray-Wave. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thormoor_out","","","Welcome, I am Thormoor Gray-Wave. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thormoor_thirsk","","","Welcome, I am Thormoor Gray-Wave. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Tirvel Balen","","","Welcome, I am Tirvel Balen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Toralf","","","Welcome, I am Toralf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Toralf_b","","","Welcome, I am Toralf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","ulfgar the unending","","","Welcome, I am Ulfgar the Unending. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","ulfgar_ghost","","","Welcome, I am Ghost of Ulfgar the Unending. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","ulfrun","","","Welcome, I am Ulfrun. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","uncle sweetshare","","","Welcome, I am Uncle Sweetshare. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Valgeir","","","Welcome, I am Valgeir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Valgeir_b","","","Welcome, I am Valgeir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","veresa alver","","","Welcome, I am Veresa Alver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Vigunn","","","Welcome, I am Vigunn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","werewolf_bearhunt","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","werewolf_ceremony","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","wind_in_his_hair","","","Welcome, I am Wind-In-His-Hair. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","wolfender_f_imperial","","","Welcome, I am Female Imperial Innocent. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","wolfender_f_nord","","","Welcome, I am Female Nord Innocent. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","wolfgiver_f_nord","","","Welcome, I am Female Nord Innocent. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","aradraen","","","Welcome, I am Aradraen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","dalin norvayne","","","Welcome, I am Dalin Norvayne. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","daris norvayne","","","Welcome, I am Daris Norvayne. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","Firemoth_Archer","","","Welcome, I am Mara. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","firemoth_cat","","","Welcome, I am J'Hanir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","Firemoth_Mage","","","Welcome, I am Aronil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Firemoth_Sailor","","","Welcome, I am Silm-Dar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Firemoth_Warrior","","","Welcome, I am Hjrondir. What can I do for you %PCRank?"
"False","False","Morrowind","_492154911478710263","Imperial","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Imperial","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Dark Elf","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Khajiit","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Nord","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Breton","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Redguard","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Dark Elf","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Wood Elf","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Wood Elf","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Nord","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Orc","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Argonian","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","High Elf","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Breton","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Argonian","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Redguard","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","High Elf","Female","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Orc","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_492154911478710263","Khajiit","Male","","","","Yes, %PCRank %PCName? What can I do for you?"
"False","False","Morrowind","_32411176481480311245","Khajiit","Any","","Temple","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_147359766626164","Khajiit","Any","","Imperial Legion","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_188167492985816438","Khajiit","Any","","Hlaalu","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_27086256871176411802","Khajiit","Any","","Redoran","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_19491238341389220281","Khajiit","Any","","Morag Tong","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_997320294226938158","Khajiit","Any","","Fighters Guild","-1","%Name can serve higher ranks only, sera. Sorry, but %Name must follow the rules."
"False","False","Morrowind","_998225658214427622","Khajiit","Any","","Temple","-1","%Name cannot serve you if you are not member of the %faction."
"False","False","Morrowind","_15886534915437372","Khajiit","Any","","Imperial Legion","-1","%Name cannot serve you if you are not member of the %faction."
"False","False","Morrowind","_26801136331891423244","Khajiit","Any","","Hlaalu","-1","%Name cannot serve you if you are not member of the %faction."
"False","False","Morrowind","_27957161442683230223","Khajiit","Any","","Redoran","-1","%Name cannot serve you if you are not member of the %faction."
"False","False","Morrowind","_2674120808223158958","Khajiit","Any","","Morag Tong","-1","%Name cannot serve you if you are not member of the %faction."
"False","False","Morrowind","_2072225072316684474","Khajiit","Any","","Fighters Guild","-1","%Name cannot serve you if you are not member of the %faction."
