,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_390111603178802744,Fjorgeir,Fjorgeir,Nord,Male,,,Greeting,,I had word you hired someone to guard against bandits.,,
1,id_28245263682091225442,Fjorgeir,Fjorgeir,Nord,Male,,,Topic,,"Just lead the way, %PCName.",,
1,id_27030318083194722955,Fjorgeir,Fjorgeir,Nord,Male,,,Topic,,"Maros Gimayn, the leader of those bandits, is dead.",,
1,id_1225107412012414236,Fjorgeir,Fjorgeir,Nord,Male,,,Greeting,,So you've hired me. Should we fight together?,,
1,id_1612516822937913517,Fjorgeir,Fjorgeir,Nord,Male,,,Topic,,"So, I'm to guard right here, eh? You can count on me.",,
1,id_2901239213273929326,forstaag the sweltering,Forstaag the Sweltering,Nord,Male,,,Greeting,,I told you I don't need any help. I'm just trying to cool off a bit. I've never even seen a witch! You people and your stereotypes....,,
1,id_2720923242218723111,forstaag the sweltering,Forstaag the Sweltering,Nord,Male,,,Greeting,,"Look, I don't know what's going on in this place. Monsters bursting up from the ground, guards running around everywhere...this is lunacy. You'll notice I'm not blaming this on any witch. And it's still too hot around here.",,
1,id_2718223277727823763,forstaag the sweltering,Forstaag the Sweltering,Nord,Male,,,Greeting,,"What're you looking at? No, I'm not paralyzed. And I've never even met a witch, much less been asked to escort one anywhere. Why am I naked? Because it's too damned hot here! You people think that every time you see a naked Nord barbarian, he's been tricked by some witch. So narrow minded. Now leave me alone.",,
1,id_225842098680413262,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,A member of our Order is a murderer. Find Saprius Entius before the Ordinators do.,,
1,id_553146531389521006,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,An Ordinator is spreading lies about the Order of Ebonheart. Stop Suryn Athones' slanders.,,
1,id_660142602132520457,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Before I give you these orders, you must pay for your crimes. I don't want you being followed or watched for what I must ask you to do.",,
1,id_3137212769203353130,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,Did you find the book useful?,,
1,id_2879632621168346178,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,Find the traitor Honthjolf.,,
1,id_2926220644226323748,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,Ghostgate guards the only passage through the Ghostfence and into the blighted region of Red Mountain.,,
1,id_13256133222837523490,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Have you already killed Honthjolf? The sooner the better, I suppose. You must have an adventurous spirit to travel to a place like Aharnabi on your own.",,
1,id_2243675862792112773,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Greeting,,Have you found the traitor Honthjolf?,,
1,id_1137731132757424730,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Greeting,,Have you restored our courtesy?,,
1,id_370620822444110286,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"He is a fellow Knight of the Order of Ebonheart. Alas, he is also a murderer. I know a way to get him to the mainland where he will be tried with Imperial justice. The Ordinators are too prejudiced to give him a fair trial. I believe he is hiding somewhere in Vivec City. Find him before the Ordinators do and bring him back to me.",,
1,id_2095253222168718096,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,He said we have no courtesy. Just like them to think that.,,
1,id_3161263742734327220,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Greeting,,"Hello, %PCRank.",,
1,id_26284166342149728175,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,He's safe for now. In a few days he'll be on his way to Cyrodiil.,,
1,id_17800272171933632584,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Honthjolf was once a member of the Order of Ebonheart. He turned our backs on us and works as a guard for Llarusea Andrethi in Aharnabi, a foul den of sorcerers and Daedra worshippers on the far southeast corner of Azura's coast, near the Shrine of Azura. Find the traitor and kill him.",,
1,id_30654139202106129354,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"I believe a former Champion in the Legions, Codus Callonus, has a copy. His bookstore is in Ald'ruhn.",,
1,id_31167212471997124948,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"I have no more orders for you. Check with the Knight Protectors of each of the Legion forts, and check with Varus Vatinius, the Knight of the Imperial Dragon here in Ebonheart.",,
1,id_5304159542364922173,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,I'm glad you both got here safely. I'll find a way to get him out of the city. This helm was my father's when he served in the Legions. He had it enchanted and gave it to me. Now I'm giving it to you.,,
1,id_34958201576927545,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"I'm sorry to hear about that, %PCName. I ordered you to bring me Saprius Entius alive, and you've failed me.",,
1,id_2584955311486720318,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,Knight of the Imperial Dragon,Now why would a %PCRank be visiting me?,,
1,id_3708241912793411559,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Greeting,,"Report on Saprius Entius, %PCRank.",,
1,id_468925981455212463,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Greeting,,Report on Suryn Athones' slanders.,,
1,id_387128214255514101,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Salyn Sarethi, a Buoyant Armiger at the Tower of Dusk in Ghostgate claims we have no courtesy. Go best him in a duel of wit and poetry.",,
1,id_64156531260844632,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Salyn Sarethi, a Buoyant Armiger at the Tower of Dusk in Ghostgate claims we have no courtesy. Go best him in a duel of wit and poetry. You might want to find the Red Book of Riddles first.",,
1,id_808013340104769413,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Saprius Entius is dead, I have no more orders for you.",,
1,id_32720690111676953,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Saprius Entius is hiding someone in Vivec. Find him and bring him here. We protect our own, %PCName.",,
1,id_150358888333516568,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Saprius Entius was a murderer, true. But you cannot just take justice in your own hands. I have no choice but to expel you from the Legions.",,
1,id_266821685363619849,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"So Honthjolf is dead. It is always sad when someone betrays the Legions, but we cannot allow such traitors to live.",,
1,id_181646371379631072,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"So you found Suryn Athones and silenced him. Good. We want good relations with the Ordinators, but we can't tolerate slanders on our character.",,
1,id_3174241910280297,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,That's me. Any more stupid questions?,,
1,id_1823194792772528580,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,The Buoyant Armigers claim we have no courtesy.,,
1,id_31271189752450227846,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"The slanders are being spread by Suryn Athones, an Ordinator at the Justice Offices in Vivec. Find him and silence his lying mouth with blood.",,
1,id_12971163431110427628,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,The traitor is dead.,,
1,id_173659342204023005,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"They are in the Hall of Justice, in Vivec.",,
1,id_20815453503610801,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Yes, I got him out of Vivec. He will stand trial in Cyrodiil, but I have not heard any more word about his case. I'm not surprised with all the unrest in Cyrodiil City.",,
1,id_1953354682713416801,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Yes, I heard. You lost the contest with Salyn Sarethi. But do not be ashamed. You accepted the challenge and matched wits with the best of the Buoyant Armigers.",,
1,id_526323690307305232,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Yes, I heard. You won a poetry riddle contest against Salyn Sarethi, the best of the Buoyant Armigers. What I wouldn't give to be at the Tower of Dusk right now... Ah, but since you are not just a simple warrior, perhaps you would appreciate this book.",,
1,id_5955146221090326843,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,You already silenced Suryn Athones' slanders.,,
1,id_31977268512746114953,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You lost the challenge, but at least you had the courage to try.",,
1,id_27451116663095514262,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You murdered Salyn Sarethi. Now the Armigers will never accept us as equals. I can't expel you over this, but I can still give you orders: Leave Ebonheart now and do not return.",,
1,id_7765101289506544,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You murdered Saprius Entius, %PCName. I haven't forgotten that.",,
1,id_244132092153395350,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,You won the duel of courtesy. Perhaps the Armigers won't be so quick to judge us from now on.,,
1,id_878817419318133681,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You've already killed Suryn Athones? How did you get involved with him? No, nevermind, clearly it's not important. Suryn has been silenced and that is that.",,
1,id_87013918158985279,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You've been expelled, but maybe you can join the Imperial Legion again.",,
1,id_26206171821649832387,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You've been expelled, but maybe you can join the Imperial Legion again.",,
1,id_91727091217833183,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You've been expelled, but maybe you can join the Imperial Legion again.",,
1,id_312892593055916967,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"You've been expelled, but maybe you can join the Imperial Legion again.",,
1,id_5642248402741616037,Frik,Frik,Nord,Male,Imperial Cult,Adept,Topic,,"Where did I get this shirt and vest? Let me think.... It was a High Elf clothier in Caldera. I don't remember his name. In the west end of town, next to the Mages Guild.",,
1,id_15402246002199812679,garding,Garding the Bold,Nord,Male,,,Topic,,"Dram is my boss. You want to talk business, talk to him.",,
1,id_3746148869655778,garding,Garding the Bold,Nord,Male,,,Greeting,,Enough %PCName. You beat me fairly. I'll tell Dram what happened.,,
1,id_10379288102025131413,garding,Garding the Bold,Nord,Male,,,Greeting,,"I'm here, %PCName. Come for me.",,
1,id_2904468371238530135,garding,Garding the Bold,Nord,Male,,,Topic,,Very well. Meet me in the Arena here in Vivec.,,
1,id_277422340690713701,garding,Garding the Bold,Nord,Male,,,Greeting,,You want a duel? You got a duel.,,
1,id_2644873872767714755,garding,Garding the Bold,Nord,Male,,,Greeting,,"You want another shot at me, %PCName?",,
1,id_15185129392877915861,garding,Garding the Bold,Nord,Male,,,Topic,,"You won, %PCName.",,
1,id_3092817651153532605,geilir the mumbling,Geilir the Mumbling,Nord,Male,,,Topic,,"%PCClass, the skull of Oddfrid White-Lip is speaking to me, telling me your future. She says...she says the time for the hunt is near. You are both hunter and hunted. She sees you surrounded by ice. Beware betrayal! Oddfrid sees...she sees a giant.  And.... Yes! The horned huntsman! That is all. I'm not sure what it all means, but Oddfrid has nothing more to say.",,
1,id_198422033013887203,geilir the mumbling,Geilir the Mumbling,Nord,Male,,,Topic,,"%PCClass, the skull of Oddfrid White-Lip is speaking to me, telling me your future. She says...she says you have accomplished much here on Solstheim, and your future is unclear. But wait! She sees something else.  Something very cloudy, something that could affect us all.  When the dragon dies, the Empire dies. Where is the lost dragon's blood, the Empire's sire? And from the womb of the void, who shall stem the blood tide? I...I do not know what this means.  It is very unclear....",,
