Done,Conflict,Source,InfoId,Race,Gender,SpeakerId,FactionId,FactionRank,DialogueText
FALSE,FALSE,Patch for Purists,_238503076378412623,High Elf,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Redguard,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Redguard,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Breton,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Khajiit,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Nord,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Khajiit,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Breton,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Dark Elf,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Argonian,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Imperial,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Dark Elf,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Orc,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Breton,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Nord,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Argonian,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Imperial,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Wood Elf,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Redguard,Female,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,High Elf,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Redguard,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_5858327571857325874,Orc,Male,,,,"Did you hear about the pilgrims headed east of Lake Nabia, northwest of Mount Kand? That's no place for a party of pilgrims."
FALSE,FALSE,Patch for Purists,_100798467289832498,Imperial,Female,,,,"So these three guys, a Nord, and Orc, and a Wood Elf, walk into the mead hall.... No. Wait. It was a DARK elf. I think...."
FALSE,FALSE,Patch for Purists,_23195741257494455,Nord,Male,,,,"He said it was fresh, but I don't know. It looks kinda like dog to me."
FALSE,FALSE,Patch for Purists,_2456023460205422039,Nord,Female,,,,"He's so sorry, his momma swapped him for a dog, and then drowned the dog."
FALSE,FALSE,Patch for Purists,_804422799531027812,Nord,Female,,,,Wait-wait-wait! I remember now! 'Ecdysiast'! That's it! She used to work as an ecdysiast.
FALSE,FALSE,Patch for Purists,_10298161991897813833,Khajiit,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Dark Elf,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Dark Elf,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Wood Elf,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Imperial,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Breton,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,Argonian,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_10298161991897813833,High Elf,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
