Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,id_2070312325241575312,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,Salyn Sarethi's blade has been returned to him.
,id_81581064827739327,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"So Eydis took the Bitter Cup. Good. She's likely to betray us, too, but only if she thinks we think she won't. Anyway, I found some good lockpicks the other day and thought you might find a use for them."
,id_291602494131264362,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"Well it sounds like Percius came through after all. I can already think of a way to make use of this. In the meantime, here's some clink for your pockets."
,id_27024195352719422090,Jon Hawker,Jon Hawker,Redguard,Male,Imperial Cult,Layman,Topic,,"You haven't GOT a Divine Intervention scroll? My bad luck, to ALMOST be rescued. I had some Divine Intervention scrolls when I was captured, but they took all my possessions. Maybe you can find a Divine Intervention scroll around here somewhere."
,id_7997110241558929349,Kaye,Kaye,Redguard,Male,Imperial Cult,Adept,Greeting,,"An Argonian named Okur in Hla Oad has asked for our aid. This devout follower of the Nine is sensitive to spirits of the otherworld, and she says she is being visited by the ghost of a murder victim. The guards can't do anything in such cases. Go and speak with Okur. Here's some gold for expenses. If possible, discover the nature of the crime, and bring justice to the wronged spirit so it can be laid to rest."
,id_4052197071301917034,Kaye,Kaye,Redguard,Male,Imperial Cult,Adept,Greeting,,"An Argonian named Okur in Hla Oad has asked for our aid. This devout follower of the Nine is sensitive to spirits of the otherworld, and she says she is being visited by the ghost of a murder victim. The guards can't do anything in such cases. Go and speak with Okur. Here's some gold for expenses. If possible, discover the nature of the crime, and bring justice to the wronged spirit so it can be laid to rest."
,id_3731293239155459,Kaye,Kaye,Redguard,Male,Imperial Cult,Adept,Topic,,"Caldera is a mining town north of Balmora. Travel by guild guide is the best method. Head north from Ebonheart by road, take the bridge into Vivec's Hlaalu Compound, pass through Redoran Compound, find the Guild of Mages on the upper level of the Foreign Quarter. Pay a guild guide at the Guild of Mages for transport to Caldera."
,id_3934194392259428185,Kaye,Kaye,Redguard,Male,Imperial Cult,Adept,Topic,,"Caldera is a mining town north of Balmora. Travel by guild guide is the best method. Head north from Ebonheart by road, take the bridge into Vivec's Hlaalu Compound, pass through Redoran Compound, find the Guild of Mages on the upper level of the Foreign Quarter. Pay a guild guide at the Guild of Mages for transport to Caldera."
,id_196642397753995055,Kaye,Kaye,Redguard,Male,Imperial Cult,Adept,Greeting,Layman,"I'm sorry to hear that, %PCName. But if you change your mind, come back and talk to me."
,id_11446266333137416728,therdon,Therdon,Redguard,Male,,,Topic,,"It didn't take long for the money guys in the exquisites upstairs to burn through all our pillow venture capital. Offices in the best Telvanni towers, 1500-septim chairs upholstered in the finest scamp skin, and unlimited stores of mazte. We would spend 16 hours a day or more in there, doing what we loved -- crafting pillows. It was a dream come true for me. Ever since I was young, I dreamed of creating the perfect pillow. Well, those days are over now. I need to find work."
,id_2490713454264011323,fara,Fara,Wood Elf,Female,,,Topic,,"So, do you have the book with you?"
,id_182623741322918270,fara,Fara,Wood Elf,Female,,,Topic,,"Yes, I lost last year's contest because Dinara put ash salts in my dessert. This year, I've hired extra security... But if I also have Dinara's book of cooking secrets, I'm sure to win."
,id_12791257953195520624,galbedir,Galbedir,Wood Elf,Female,Mages Guild,Journeyman,Greeting,,"Are you here for scrolls, %PCName? Or are you here for some other enchantments? Or even soulgems? Whatever your enchanting needs, you've come to the right place."
,id_20642322762426321011,galbedir,Galbedir,Wood Elf,Female,Mages Guild,Journeyman,Greeting,,"Step right up, %PCName, and look over my collection of scrolls. How about the flashy and cheap Taldam's Scorcher to burn your foes? Or Ondusi's Unhinging to open stuck chests and doors? If you're going somewhere dangerous, try some scrolls of Vitality and Vigor to restore your health and fatigue. If you're in real trouble, you'll want Almsivi Intervention or Divine Intervention to transport you instantly to the nearest Temple or nearest Imperial shrine."
,id_5901169562982028388,gildan,Gildan,Wood Elf,Female,Blades,Journeyman,Topic,,"I keep tabs on Redoran's conflicts with Hlaalu and Telvanni. It's fairly easy. The Redoran Council is public and above-board, and they openly fund and support strikes against the rogue Telvanni bases. The dispute over Caldera with Hlaalu is more subtle. Redoran feels it should have jurisdiction over the ebony mines, but Hlaalu and the Caldera Mining Company out-maneuvered them. Either one of those conflicts could flare into open war. Little we can do about it, but keep the Legion informed."
,id_14871243791130115580,aengoth,Aengoth the Jeweler,Wood Elf,Male,Thieves Guild,Mastermind,Topic,,Did you get a copy of 'Withershins'?
,id_255911509131683354,aengoth,Aengoth the Jeweler,Wood Elf,Male,Thieves Guild,Mastermind,Topic,,"Eindel has four Darts of Judgement. They're very rare missiles made in my home province of Valenwood. Eindel is a guard at Llethri Manor in Ald'ruhn. If you find the Darts there, feel free to use them, but the Guild will pay good money if you don't want them."
,id_9744266671311225333,aengoth,Aengoth the Jeweler,Wood Elf,Male,Thieves Guild,Mastermind,Topic,,Look for him in Vivec. You'll find him in the back room of Simine Fralinie's bookstore in the Foreign Quarter.
,id_973010327749529116,aengoth,Aengoth the Jeweler,Wood Elf,Male,Thieves Guild,Mastermind,Topic,,You already brought me a copy of 'Withershins'.
,id_22884317941981716432,celegorn,Celegorn,Wood Elf,Male,Thieves Guild,Footpad,Topic,,"Mistress Dratha has been looking for something called a 'Flesh Amulet'. I heard Master Neloth is keeping it from her, to try and get some concession on the Council."
,id_323919542977416723,nalion,Nalion,Wood Elf,Male,,,Topic,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify magicka, fortify fatigue, and fortify endurance."
,id_2638315375530810798,nalion,Nalion,Wood Elf,Male,,,Topic,,"Restore potions permanently restore attributes and abilities reduced by harmful spells or supernatural attacks. Restore potions include: restore strength, restore intelligence, restore willpower, restore agility, restore speed, restore personality, restore luck, restore health, restore magicka, restore fatigue, and restore endurance."
,id_857213029220214132,nalion,Nalion,Wood Elf,Male,,,Topic,,"Toxic potions are potions with undesirable effects. They are not available commercially, and when found, usually represent clumsy or ill-informed attempts to make useful potions by unskilled alchemists. Toxic potions include: drain strength, drain intelligence, drain willpower, drain agility, drain speed, drain personality, drain luck, drain health, drain magicka, drain fatigue, drain endurance, and paralyze."
,id_944945281596112884,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb magicka."
,id_971710148350929521,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse magicka."
,id_17235241301126528962,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Attribute-draining spells reduce the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The reduction is only temporary, and the attribute returns to normal after the duration of the magical effect elapses. The most common of these destruction spells are: clumsiness, distraction, exhaustion, gash spirit, misfortune, spite, strain, temptation, torpor, weakness, and wound."
,id_2730732183483411704,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Restore spells restore fundamental attributes reduced by attribute-damaging magical effects. These spells are the only means of restoring attributes injured in this fashion. The most common restoration spells of this kind are: restore agility, restore endurance, restore fatigue, restore health, restore intelligence, restore luck, restore personality, restore speed, restore strength, restore willpower, and restore magicka."
,id_2522915002870332121,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,The storm atronach is a powerful Daedric summoning associated with elemental lightning. Crystalline elemental compounds called void salts may be salvaged from the remains of banished storm atronachs.
,id_597531339322583556,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Unlike spells of the other colleges, there are few variants and versions of the conjuration spells, other than according to effect duration. There are four different classes of conjuration spells: domination spells, summoning spells, bound weapons spells, and bound armor spells."
,id_1583026377106328758,smokey morth,Smokey Morth,Wood Elf,Male,,,Topic,,"Vulnerability spells make natural and supernatural creatures more vulnerable to magics based on the elemental forces of fire, frost, magicka, poison, and shock, reducing the chance that a victim will avoid suffering the effects of all or part of a magical attack. The most common of these destruction spells are: weakness to fire, weakness to frost, weakness to shock, weakness to magicka, and weakness to poison."
